,movieId,title,genres,scores
5617,45183,"protector, the (a.k.a. warrior king) (tom yum goong)",Action Comedy Crime Thriller,0.8253798593613402
7211,98499,"fearless hyena, the (xiao quan guai zhao)",Action Comedy,0.8253798593613402
3587,5387,enough,Drama Thriller,0.8234766250761808
6838,86487,mildred pierce,Drama,0.8234766250761808
2360,3324,drowning mona,Comedy,0.8221209296577622
3586,5385,"last waltz, the",Documentary,0.8212971990301597
8032,142372,our brand is crisis,Comedy Drama,0.8211749408747617
6518,73290,hachiko: a dog's story (a.k.a. hachi: a dog's tale),Drama,0.8206949680825091
2534,3580,up at the villa,Drama,0.8203481581282178
5632,45662,"omen, the",Horror Thriller,0.8202815245549365
4676,8012,kikujiro (kikujirô no natsu),Comedy Drama,0.8201701826356195
1279,1827,"big one, the",Comedy Documentary,0.8201701826356195
4954,25788,scarface,Crime Drama,0.8201701826356195
7688,118572,the mule,Comedy Crime Drama,0.8200057665120477
8228,159755,popstar: never stop never stopping,Comedy,0.819874276832518
6464,71668,couples retreat,Comedy Romance,0.8194774083352674
1608,2272,one true thing,Drama,0.8193365229262639
5365,33649,saving face,Comedy Drama Romance,0.8192406968607412
3883,6012,"guy thing, a",Comedy Romance,0.81737814758641
5748,49265,shooting dogs (a.k.a. beyond the gates),Documentary Drama War,0.8160148114510994
6142,60389,battle for haditha,War,0.8160148114510994
1673,2358,savior,Drama War,0.8160148114510994
4753,8378,"doctor, the",Drama,0.8160148114510994
4675,8010,"power of one, the",Drama,0.8160148114510994
8342,168174,jim gaffigan: cinco,Comedy,0.81505480277018
7671,117466,in the heart of the sea,Action Adventure Drama,0.8149375576020172
6868,87444,elektra luxx,Comedy,0.8144332284744986
6524,73501,pekka ja pätkä suezilla,Comedy,0.814047437145328
5935,54796,2 days in paris,Comedy Drama Romance,0.814047437145328
5801,50800,"messengers, the",Drama Horror Thriller,0.8137319829527594
6309,66783,friday the 13th,Horror,0.8137319829527594
2574,3652,"city of the living dead (a.k.a. gates of hell, the) (paura nella città dei morti viventi)",Horror,0.8137319829527594
1764,2465,deadly friend,Horror,0.8137049564392491
5200,27830,"bobby jones, stroke of genius",Drama,0.8134931725434622
3345,4879,high heels and low lifes,Action Comedy Crime Drama,0.8127055691189338
3748,5684,naqoyqatsi,Documentary,0.8127055691189338
3665,5523,"adventures of pluto nash, the",Action Adventure Comedy Sci-Fi,0.8118163541994685
4394,7079,"hunchback of notre dame, the",Drama,0.8106174675307785
5928,54734,sydney white,Comedy,0.8103063377288978
6971,91126,war horse,Drama War,0.8097476100408412
6698,80917,monsters,Drama Sci-Fi,0.80967421338874
6005,56169,awake,Drama Thriller,0.8093800208471608
3754,5694,staying alive,Comedy Drama Musical,0.8067608140178634
3717,5619,"trials of henry kissinger, the",Documentary,0.8061348227346131
1188,1659,hurricane streets,Drama,0.8061348227346131
7910,135436,the secret life of pets,Animation Comedy,0.8057596038894501
2477,3501,murphy's romance,Comedy Romance,0.8056910184871693
2701,3833,"brain that wouldn't die, the",Horror Sci-Fi,0.805571841837683
8120,149330,a cosmic christmas,(no genres listed),0.8053463847445712
8548,188797,tag,Comedy,0.8053463847445712
4411,7103,madhouse,Comedy,0.8049025926134746
5275,31702,turtles can fly (lakposhtha hâm parvaz mikonand),Drama War,0.8046211245330804
5195,27820,"story of the weeping camel, the (geschichte vom weinenden kamel, die)",Documentary Drama,0.8046211245330804
4952,25773,little caesar,Crime Drama,0.8046211245330804
8272,162478,masterminds,Action Comedy Crime,0.8044280022368191
5758,49389,the great train robbery,Crime Western,0.8033709718332921
7376,104076,"smurfs 2, the",Animation Children Comedy,0.801634063208515
2947,4207,navy seals,Action Adventure War,0.8010661135359386
4149,6631,man's best friend,Horror Sci-Fi Thriller,0.7997513823708182
8298,164917,13th,Documentary,0.7992416255448038
3257,4721,american outlaws,Action Comedy Western,0.7991545084432482
7584,112911,hercules,Action Adventure,0.7974485697879853
6556,74624,agora,Adventure Drama Romance,0.7971166918669846
6686,80590,wall street: money never sleeps,Drama,0.7971166918669846
7692,118706,black sea,Adventure Mystery Thriller,0.7971166918669846
7370,103883,2 guns,Action Comedy Crime,0.7971166918669846
7849,131796,woman in gold,Drama,0.7971166918669846
5562,43904,when a stranger calls,Horror Thriller,0.7970479860816571
8186,156726,hush,Thriller,0.7966676157706335
5692,47725,angel-a,Comedy Drama Fantasy Romance,0.7966058128708206
3734,5657,flashback,Action Adventure Comedy Crime Drama,0.7965418379718519
2942,4200,double impact,Action,0.7965418379718519
4728,8268,point of no return,Action Thriller,0.7965418379718519
233,284,new york cop (nyû yôku no koppu),Action Crime,0.7965418379718519
4164,6665,dracula,Horror Romance,0.7965418379718519
1552,2175,déjà vu,Drama Romance,0.7965418379718519
4350,7023,"wedding banquet, the (xi yan)",Comedy Drama Romance,0.7965418379718519
3052,4374,let it snow,Comedy Romance,0.7965418379718519
2374,3353,"closer you get, the",Comedy Romance,0.7965418379718519
3589,5389,spirit: stallion of the cimarron,Adventure Animation Children Western,0.7961527226886156
8324,166558,underworld: blood wars,Action Horror,0.7917090127128288
5724,48596,"marine, the",Action Drama Thriller,0.7917090127128288
5109,26999,"lion king ii: simba's pride, the",Adventure Animation Children Musical Romance,0.7917090127128288
5438,36533,cry_wolf (a.k.a. cry wolf),Drama Horror Mystery Thriller,0.7917090127128288
7188,97785,silent hill: revelation 3d,Horror Mystery Thriller,0.7917090127128288
5841,51927,dead silence,Horror Mystery Thriller,0.7917090127128288
7065,94160,dante's inferno: an animated epic,Action Animation Fantasy,0.7917090127128288
8416,172887,kid's story,Animation Sci-Fi,0.7917090127128288
1896,2656,tarantula,Horror Sci-Fi,0.7917090127128288
7341,103233,lego batman: the movie - dc heroes unite,Action Adventure Animation,0.7917090127128288
3709,5609,ballistic: ecks vs. sever,Action Thriller,0.7917090127128288
8364,169982,power rangers,Action Adventure Sci-Fi,0.7917090127128288
6848,86835,priest,Action Horror Sci-Fi Thriller,0.7917090127128288
5191,27802,infernal affairs 2 (mou gaan dou ii),Action Crime Drama Thriller,0.7917090127128288
7589,113278,batman: assault on arkham,Action Animation Crime Thriller,0.7917090127128288
5324,32743,ringu 0: bâsudei,Drama Horror Thriller,0.7917090127128288
7297,102058,hulk vs.,Animation,0.7917090127128288
6894,88515,blitz,Action Crime Thriller,0.7917090127128288
5499,40617,creep,Horror Thriller,0.7917090127128288
7378,104141,batman: mystery of the batwoman,Action Animation Children Crime,0.7917090127128288
5526,42009,cheaper by the dozen 2,Adventure Comedy,0.7900666202701625
7815,129659,"mcfarland, usa",Drama,0.78969829509672
4648,7895,bring me the head of alfredo garcia,Crime Drama Thriller,0.78969829509672
4259,6862,out of time,Crime Drama Thriller,0.78969829509672
6695,80864,you will meet a tall dark stranger,Comedy Romance,0.78969829509672
6761,83374,"warrior's way, the",Action Fantasy Western,0.78969829509672
7113,95508,cleanskin,Crime Drama Thriller,0.78969829509672
6617,78034,cemetery junction,Comedy Drama Romance,0.78969829509672
6668,79946,"joneses, the",Comedy Drama,0.78969829509672
3382,4957,sudden impact,Crime Thriller,0.7895045334456847
3070,4403,"fall of the house of usher, the (house of usher)",Horror,0.788705987646106
5265,31590,hands off the loot (touchez pas au grisbi),Crime Drama Thriller,0.788705987646106
5934,54785,halloween,Horror,0.788705987646106
4072,6465,jubilee,Drama,0.788705987646106
3632,5465,all about lily chou-chou (riri shushu no subete),Crime Drama Thriller,0.788705987646106
5859,52462,aqua teen hunger force colon movie film for theaters,Action Adventure Animation Comedy Fantasy Mystery Sci-Fi,0.788705987646106
2593,3680,"decline of western civilization part ii: the metal years, the",Documentary,0.788705987646106
3562,5333,bob le flambeur,Crime Drama,0.788705987646106
5592,44657,mouchette,Drama,0.788705987646106
6120,59727,"strangers, the",Horror Thriller,0.788705987646106
4200,6748,"brood, the",Horror,0.788705987646106
3442,5062,seconds,Mystery Sci-Fi Thriller,0.788705987646106
3778,5780,polyester,Comedy,0.788705987646106
4832,8656,"short film about killing, a (krótki film o zabijaniu)",Crime Drama,0.788705987646106
4132,6597,"princess blade, the (shura yukihime)",Action Sci-Fi,0.7883013932305662
8529,184791,fred armisen: standup for drummers,Comedy,0.7882239347222487
636,881,first kid,Children Comedy,0.788145048024793
349,425,blue sky,Drama Romance,0.7879979375027585
2470,3492,"son of the sheik, the",Adventure Comedy Romance,0.7879979375027585
5237,31038,smooth talk,Drama Romance,0.7879979375027585
7823,130450,pan,Adventure Children Fantasy,0.7877409802849109
3819,5880,extreme ops,Action Adventure Crime Thriller,0.7866387069117722
6990,91622,young adult,Comedy Drama,0.7863343253434417
5414,34523,the chumscrubber,Comedy Drama,0.7861049953819848
5492,40412,dead man's shoes,Crime Thriller,0.785500373886157
6823,86142,13 assassins (jûsan-nin no shikaku),Action,0.785500373886157
7462,107771,only lovers left alive,Drama Horror Romance,0.785500373886157
4701,8142,dead or alive: hanzaisha,Action Crime,0.785500373886157
4999,26169,branded to kill (koroshi no rakuin),Action Crime Drama,0.785500373886157
7271,100906,maniac cop 2,Action Horror Thriller,0.785500373886157
7168,96832,holy motors,Drama Fantasy Musical Mystery Sci-Fi,0.785500373886157
6586,76091,mother (madeo),Crime Drama Mystery Thriller,0.785500373886157
6293,65882,"uninvited, the",Drama Horror Mystery Thriller,0.7852782181743921
5856,52375,"hoax, the",Crime Drama,0.7852782181743921
7259,100390,identity thief,Comedy Crime,0.7845101588825651
6875,87785,takers,Action Crime Thriller,0.7830177671746636
1565,2188,54,Drama,0.782838221615749
6935,90057,take shelter,Drama,0.7819183330766297
7518,110350,free to play,Documentary,0.7819183330766297
2866,4063,prelude to a kiss,Comedy Drama Romance,0.7809952560578033
1656,2337,velvet goldmine,Drama,0.7790071934311745
66,75,big bully,Comedy Drama,0.7788246476368322
1119,1564,for roseanna (roseanna's grave),Comedy Drama Romance,0.7788010652783041
1040,1413,"whole wide world, the",Drama,0.7785768994686646
3062,4390,rape me (baise-moi),Crime Drama Thriller,0.7785768994686646
3280,4766,"our lady of the assassins (virgen de los sicarios, la)",Crime Drama Romance,0.7785768994686646
3268,4738,happy accidents,Romance Sci-Fi,0.7785768994686646
3240,4695,who'll stop the rain,Crime Drama,0.7785768994686646
3083,4428,"misfits, the",Comedy Drama Romance Western,0.7785768994686646
1077,1475,kama sutra: a tale of love,Romance,0.7785768994686646
173,214,before the rain (pred dozhdot),Drama War,0.7785768994686646
1157,1613,star maps,Drama,0.7785768994686646
1631,2304,love is the devil,Drama,0.7785768994686646
1294,1856,kurt & courtney,Documentary,0.7785768994686646
438,526,"savage nights (nuits fauves, les)",Drama,0.7785768994686646
247,301,picture bride (bijo photo),Drama Romance,0.7785768994686646
1352,1946,marty,Drama Romance,0.7785768994686646
304,363,"wonderful, horrible life of leni riefenstahl, the (macht der bilder: leni riefenstahl, die)",Documentary,0.7785768994686646
2449,3459,gothic,Drama Horror,0.7785768994686646
2371,3344,blood feast,Horror,0.7785768994686646
1544,2165,your friends and neighbors,Comedy Drama,0.7785768994686646
2136,3002,my best fiend (mein liebster feind),Documentary,0.7785768994686646
2040,2865,sugar town,Comedy,0.7785768994686646
1615,2283,"sheltering sky, the",Drama,0.7785768994686646
94,108,catwalk,Documentary,0.7785768994686646
600,803,walking and talking,Comedy Drama Romance,0.7785768994686646
1871,2609,"king of masks, the (bian lian)",Drama,0.7785768994686646
68,77,nico icon,Documentary,0.7785768994686646
2126,2988,melvin and howard,Drama,0.7785768994686646
6975,91325,extremely loud and incredibly close,Drama,0.7776870367540907
8030,142115,the blue planet,Documentary,0.7775613774238802
7570,112460,planes: fire & rescue,Adventure Animation Comedy,0.7754523663536941
169,210,wild bill,Western,0.7741229053802962
5949,55110,december boys,Drama,0.7741229053802962
5803,50804,hannibal rising,Drama Horror Thriller,0.7741229053802962
5774,49957,"history boys, the",Comedy Drama,0.7741229053802962
5867,52724,lucky you,Comedy Drama,0.7741229053802962
3965,6222,prozac nation,Drama,0.7741229053802962
5969,55274,elizabeth: the golden age,Drama,0.7741229053802962
4088,6517,"babe, the",Drama,0.7741229053802962
3896,6036,secret admirer,Comedy Romance,0.7741229053802962
6083,58806,smart people,Comedy Drama Romance,0.7741229053802962
4237,6809,tightrope,Thriller,0.7741229053802962
4231,6797,bugsy,Crime Drama,0.7741229053802962
4085,6510,"bodies, rest & motion",Drama Romance,0.7741229053802962
4180,6699,once upon a time in the midlands,Drama,0.7741229053802962
3924,6141,they call me bruce? (a.k.a. a fistful of chopsticks),Comedy,0.7741229053802962
5212,27899,what the #$*! do we know!? (a.k.a. what the bleep do we know!?),Comedy Documentary Drama,0.7741229053802962
3894,6033,mystery date,Comedy,0.7741229053802962
3143,4524,moon over parador,Comedy,0.7741229053802962
758,1040,"secret agent, the",Drama,0.7741229053802962
1333,1922,whatever,Drama,0.7741229053802962
1481,2091,return from witch mountain,Children Sci-Fi,0.7741229053802962
1550,2172,"strike! (a.k.a. all i wanna do, the hairy bird)",Comedy Drama,0.7741229053802962
1976,2766,"adventures of sebastian cole, the",Comedy Drama,0.7741229053802962
2121,2979,body shots,Drama,0.7741229053802962
3867,5984,"story of o, the (histoire d'o)",Drama Romance,0.7741229053802962
2660,3765,"hot spot, the",Crime Drama Romance,0.7741229053802962
2906,4139,no man's land,Crime Drama,0.7741229053802962
3038,4353,uncommon valor,Action War,0.7741229053802962
5568,43921,running scared,Action Crime Thriller,0.7741229053802962
3225,4666,skin deep,Comedy,0.7741229053802962
3725,5635,"man from elysian fields, the",Drama,0.7741229053802962
3471,5112,last orders,Drama,0.7741229053802962
3568,5345,triumph of the spirit,Drama,0.7741229053802962
3633,5466,my wife is an actress (ma femme est une actrice),Comedy Drama Romance,0.7741229053802962
3680,5548,down and out in beverly hills,Comedy,0.7741229053802962
4535,7369,scooby-doo 2: monsters unleashed,Action Adventure Children Comedy Mystery,0.7728556026213489
6494,72605,brothers,Drama Thriller War,0.7728434588924395
8275,162600,miss peregrine's home for peculiar children,Fantasy,0.7716001958031438
7597,113453,let's be cops,Comedy Crime,0.7713368606773117
7233,99437,john dies at the end,Comedy Fantasy Horror,0.7706532227946804
4608,7720,"four musketeers, the",Action Adventure Comedy Romance,0.7704307457626524
8122,149354,sisters,Children Comedy,0.7694162829401916
2194,3073,"sandpiper, the",Drama Romance,0.7693977192492856
4140,6616,grind,Action Comedy,0.7688632254570197
7985,139915,how to make love like an englishman,Comedy Romance,0.7684380418859794
403,487,lightning jack,Comedy Western,0.7677713825882435
5375,33781,quo vadis,Drama Romance,0.7663679142605608
5422,35015,duma,Adventure Drama,0.7663679142605608
5790,50514,after the wedding (efter brylluppet),Drama,0.7663679142605608
5545,42740,looking for comedy in the muslim world,Comedy,0.7663679142605608
5362,33639,mad hot ballroom,Children Documentary,0.7663679142605608
